date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:59:16	2611/2611	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Jul%202025%2006:59:16%20GMT	https://henpresscare.com/copy/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhenpresscare.com%2Fcopy%2Fpost-2%2F&format=xml	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/oembed/1.0/embed958d	(from https://henpresscare.com/copy/post-2/)
07:59:17	6717/6717	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:59:16%20GMT	https://henpresscare.com/copy/wp-json/wp/v2/posts/244	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/wp/v2/posts/244.json	(from https://henpresscare.com/copy/post-3/)
07:59:17	792/792	---M-Z	200	added ('OK')	application/rss+xml	etag:%22982871372c55ad56a27675732fa9a5f2%22	https://henpresscare.com/copy/post-3/feed/	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/post-3/feed/index.html	(from https://henpresscare.com/copy/post-3/)
07:59:17	2421/2421	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:59:17%20GMT	https://henpresscare.com/copy/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhenpresscare.com%2Fcopy%2Fpost-3%2F	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/oembed/1.0/embedb48c.json	(from https://henpresscare.com/copy/post-3/)
07:59:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Jul%202025%2006:59:17%20GMT	https://henpresscare.com/copy/?p=244	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/index4978.html	(from https://henpresscare.com/copy/post-3/)
07:59:18	2614/2614	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Jul%202025%2006:59:17%20GMT	https://henpresscare.com/copy/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhenpresscare.com%2Fcopy%2Fpost-3%2F&format=xml	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/oembed/1.0/embedbf57	(from https://henpresscare.com/copy/post-3/)
07:59:18	678/678	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:59:17%20GMT	https://henpresscare.com/copy/wp-json/wp/v2/categories/1	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/wp/v2/categories/1.json	(from https://henpresscare.com/copy/category/uncategorized/)
07:59:18	1708/1708	---M-Z	200	added ('OK')	application/rss+xml	etag:%22982871372c55ad56a27675732fa9a5f2%22	https://henpresscare.com/copy/category/uncategorized/feed/	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/category/uncategorized/feed/index.html	(from https://henpresscare.com/copy/category/uncategorized/)
07:59:18	4611/4611	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:59:18%20GMT	https://henpresscare.com/copy/wp-json/wp/v2/posts/1	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/wp/v2/posts/1.json	(from https://henpresscare.com/copy/hello-world/)
07:59:19	1641/1641	---M-Z	200	added ('OK')	application/rss+xml	etag:%22982871372c55ad56a27675732fa9a5f2%22	https://henpresscare.com/copy/hello-world/feed/	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/hello-world/feed/index.html	(from https://henpresscare.com/copy/hello-world/)
07:59:19	2101/2101	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Jul%202025%2006:59:18%20GMT	https://henpresscare.com/copy/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhenpresscare.com%2Fcopy%2Fhello-world%2F	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/oembed/1.0/embedd21b.json	(from https://henpresscare.com/copy/hello-world/)
07:59:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Jul%202025%2006:59:19%20GMT	https://henpresscare.com/copy/?p=1	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/indexcff1.html	(from https://henpresscare.com/copy/hello-world/)
07:59:19	2257/2257	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Jul%202025%2006:59:19%20GMT	https://henpresscare.com/copy/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhenpresscare.com%2Fcopy%2Fhello-world%2F&format=xml	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-json/oembed/1.0/embedbbba	(from https://henpresscare.com/copy/hello-world/)
07:59:20	131928/131928	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Jul%202025%2006:59:19%20GMT	https://henpresscare.com/copy/hello-world/?replytocom=1	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/hello-world/index6809.html	(from https://henpresscare.com/copy/hello-world/)
07:59:20	63120/63120	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jun%202025%2020:55:36%20GMT	https://henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-6981135-1.jpeg	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-6981135-1.jpg	(from https://henpresscare.com/copy/wp-content/uploads/elementor/css/post-279.css?ver=1752043783)
07:59:21	28174/28174	---M--	200	added ('OK')	image/webp	date:Sat,%2005%20Jul%202025%2002:37:50%20GMT	https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/deps/intl/img/flags.webp	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/deps/intl/img/flags.webp	(from https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/deps/intl/intlTelInput.min.css?ver=1.7.4)
07:59:21	76370/76370	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jun%202025%2020:55:36%20GMT	https://henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-6111583-1.jpeg	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/uploads/2025/06/pexels-photo-6111583-1.jpg	(from https://henpresscare.com/copy/wp-content/uploads/elementor/css/post-279.css?ver=1752043783)
07:59:21	514/514	---M--	200	added ('OK')	image/webp	date:Sat,%2005%20Jul%202025%2002:37:50%20GMT	https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/deps/intl/img/globe.webp	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/deps/intl/img/globe.webp	(from https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/deps/intl/intlTelInput.min.css?ver=1.7.4)
07:59:21	1380/1380	---M--	200	added ('OK')	image/webp	date:Sat,%2005%20Jul%202025%2002:37:50%20GMT	https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/deps/intl/img/globe@2x.webp	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/deps/intl/img/globe@2x.webp	(from https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/deps/intl/intlTelInput.min.css?ver=1.7.4)
07:59:22	66546/66546	---M--	200	added ('OK')	image/webp	date:Sat,%2005%20Jul%202025%2002:37:50%20GMT	https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/deps/intl/img/flags@2x.webp	C:/My%20Web%20Sites/HenPressCare1/henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/deps/intl/img/flags@2x.webp	(from https://henpresscare.com/copy/wp-content/plugins/sureforms/assets/css/minified/deps/intl/intlTelInput.min.css?ver=1.7.4)
